AGID,SOFTVEND,SOFTREG,SPID,TMID,TMREF,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,881,MGM CLEANING SERVICES,Z,MGM CLEANING SERVICES,,N,Cleaner,PO BOX 372 KENSINGTON   NSW   2033,,,,,0404 086 351,,,,34994321181,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,882,SOUTH EAST PAINTING CO.,Z,SOUTH EAST PAINTING CO.,,N,Painting,12 ALLISON AVENUE CONDELL PARK   NSW   2200,,,,9790 7917,0419 253 503,,,,64945066068,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,3733.0,883,NSW FIRE EXTINGUISHER SERVICES,N,NSW FIRE EXTINGUISHER SERVICES,,N,Fire Products And Se,PO BOX 180 BANKSIA   NSW   2216,,,,91609713,0418 692 964,,receivable@nswfire.com.au,,83099430074,R,,05/08/2024 - PI/PL requested.,,14/06/2024,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,884,MAUREEN NOONAN,Z,MAUREEN NOONAN,,N,LAWYER,PO Box 294 PADDINGTON   NSW   2021,,,,93314632,,93322201,,,73960100120,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,885,Q S ELECTRICAL SERVICES,Z,Q S ELECTRICAL SERVICES,,N,Electrical,18 Clovelly Road RANDWICK   NSW   2031,,,,,413836203,,,,19784745844,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,886,MONUMENT PROJECTS P/L,Z,MONUMENT PROJECTS P/L,,N,,48 Selwyn Street PADDINGTON   NSW   2021,,,,93807365,411304000,,,,50109421632,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,887,R. BALAS ENGINEERING P/L,Z,R. BALAS ENGINEERING P/L,,N,Consulting Engineers,43 Avoca Street RANDWICK   NSW   2031,,,,93997762,,93995031,,,60003182492,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,888,MATT BAMPTON PLUMBING PTY LTD,Z,MATT BAMPTON PLUMBING PTY LTD,,N,PLUMBING,PO Box 174 MATRAVILLE   NSW   2036,,,,,,,,,34102659307,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,4104.0,889,WILLIAM PURTELL FENCING,N,WILLIAM PURTELL FENCING,,N,FENCING,153 Riverview Road EARLWOOD   NSW   2206,,,,9558 6440,0414 586 440,9558 6440,wpurtell@optusnet.com.au,,18809563769,R,,"19/02/2024- Pl requested, Senf PA to GK strata(Megan) once compliant :",,13/04/2012,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,6611.0,890,J. S MUELLER & CO.,X,J. S MUELLER & CO.,,N,Solicitors,"Level 1, 240 Princes Highway ARNCLIFFE   NSW   2205",,,,95621266,,,jsmaccounts@muellers.com.au,,44031127339,R,,,,2/11/2023,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,891,WOOLACOTTS,Z,Woolacotts Consulting,,N,Consulting Engineers,PO Box 322 ARTARMON   NSW   1570,,,,94131399,,94131132,,,48660773136,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,3841.0,892,STALLION CLEANING & MAINT,Y,Stallion Cleaning &,,N,Cleaning & Maintenan,13 Hinkler Street BRIGHTON LE SANDS   NSW   2216,,,,95673694,401262306,95924597,stallion.cleaningandmaintenance@gmail.com,,67088547981,R,,,,7/03/2012,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,893,WRH DE SILVA,Z,WRH DE SILVA,,N,Gardening,27 King Street RANDWICK   NSW   2031,,,,,,,,,86596562544,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,4338.0,894,DORMA AUTOMATICS P/L,Y,DORMA AUTOMATICS P/L,,N,,PO Box 1035 NARRE WARREN   VIC   3805,,,,397964111,,397963767,,,14067969466,R,,22/9/16 SWMS Held - see in scanned section  General Insurance,,23/06/2017,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,895,RANDWICK CITY COUNCIL,X,RANDWICK CITY COUNCIL,,N,,30 Frances Street RANDWICK   NSW   2031,,,,9399 0999,,,council@randwick.nsw.gov.au,,77362844121,N,,,,19/04/2023,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,21170.0,896,HORIZON HABITATS PTY LTD,Z,HORIZON HABITATS PTY LTD,,N,Builder,58 WHITING STREET ARTARMON  2064,,,,02943 74055,,02 9437 4022,,,44002015572,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,897,TKC SECURITY,Z,TKC SECURITY,,N,SECURITY,PO BOX 777 COOGEE   2034,,,,,0430110 011,,,,32126541722,N,,,,28/06/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,898,TED WHITLEY,Z,Ted Whitley,,N,Gardener,5 Bishops Avenue CLOVELLY   NSW   2031,,,,,417219109,93158282,gardensbyted@ozemail.com.au,,12366218094,N,,,,4/10/2011,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,11504.0,899,FIRESAFE MAINTENANCE PTY LTD,Y,FIRESAFE MAINTENANCE PTY LTD,,N,Fire And Inspection,"Unit 46, 34-36 Ralph St Alexandria NSW 2015",,,,95521904,,,accounts@firesafe.net.au,,57724536808,R,,5/7/23 - NOT licenced for Plumbing : Electrical Safety Solutions (ESS) provides all labour to Fire Safe Maintenance P/L :,,11/07/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,900,B LINE PUMPS PTY LTD,X,B LINE PUMPS PTY LTD,,N,,P O Box 6314 Lakemba O 2195,,,,02 9153 0233,,02 9153 0255,brian@blinepumps.com.au,,71066471930,R,,,,11/01/2018,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,167420.0,901,LIU MIN PTY LTD,Z,Liu Minn Pty Ltd,,N,Carpet Cleaning,62 JOHNSON STREET CHATSWOOD   2067,,,,294193488,,294193588,,,70161051921,R,,,,16/11/2015,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,902,JULIENNE WALTER,X,JULIENNE WALTER,,N,,9 George Street VAUCLUSE   NSW   2030,,,,,,,,,,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1519.0,903,LABY BUILDING PTY LTD,Y,LABY BUILDING PTY LTD,,N,Builder,32/25a Marks Street NAREMBURN   NSW   2065,,,,94373171,411888151,94373171,,,15123584341,N,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,904,ALLDIS & COX,X,ALLDIS & COX,,N,,PO Box 335 COOGEE   NSW   2034,,,,93264488,,93264499,,,91000381699,R,,,,7/02/2019,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,905,SPOTLESS STRATA SERVICES,Z,SPOTLESS STRATA SERVICES,,N,Cleaning & Maintenan,PO Box 258 WAVERLEY   NSW   2024,,,,95911582,404712113,9802 5300,Spotless.strata@optusnet.com.au,,29114733523,N,,,,2/09/2013,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,11074.0,906,STATE ONE FIRE PROTECTION,Z,State One Fire Protection,,N,Fire Products And Se,PO Box 129 WILLOUGHBY   NSW   2068,,,,1300304301,,,,,12080538503,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,12493.0,907,DAVID FOLEY,Z,Foley David,,N,,,,,,,419602627,02 94750074,,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,908,STEPHEN CASKEY,Z,Stephen Caskey,,N,Handyman,12/120 Francis Street BONDI   NSW   2026,,,,,416222790,,,,37410615078,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,909,CARTWRIGHT INSURANCE BROKERS,X,Cartwright Insurance Brokers,,N,,PO Box 130 Bondi Junction NSW 1355,,,,93876677,,93877272,info@cartwrightinsurance.com.au,,23000875089,R,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,910,EBG GEOSCIENCE,Z,EBG GEOSCIENCE,,N,,85 Rose Street ANNANDALE NSW 2038,,,,95557892,,95558296,,,54085829250,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,18788.0,911,DJE BUILDING SERVICES PTY LTD,Y,DJE BUILDING SERVICES PTY LTD,,N,Builder,342 King Georges Road Beverly Hills  NSW 2209,,,,02 9740 4322,413993613,,djebuilding@bigpond.com,,34109632171,R,,:,,4/07/2022,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,11433.0,912,PREMIER FIRE PROTECTION,Y,Premier Fire Protection,,N,Fire Products And Se,PO Box 281 BEECROFT   NSW   2119,,,,99808777,,99809676,,,30087986258,R,,Servicing ONLY Not Licenced for Electrical or Plumbing,,2/02/2020,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,913,ECL GROUP CONSTRUCTIONS PTY LT,Z,ECL GROUP CONSTRUCTIONS PTY LT,,N,,"S1104, Lvl 11 250 Pitt Sreet Sydney NSW 2000",,,,02 9283 5838,,02 9283 3339,,,75086167599,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,102005.0,914,UNITED CONSULTING ENGINEERS,Z,United Consulting Engineers,,N,Consulting Engineers,"Level 1, 10 Norton Street LEICHHARDT   NSW   2040",,,,02 9572 9111,,02 9572 9555,,,40090572973,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,915,APRIL SHOWERS WATERPROOFING,Z,April Showers Waterproofing,,N,WATERPROOFING,19 Stubbs Street AUBURN   NSW   2144,,,,02 9018 7900,,02 9018 7905,,,99002839670,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,916,MICHELLE CEBOKLI,Z,Cebokli Michelle,,N,,14 Clarke St Vaucluse NSW 2030,,,,02 9337 1961,0402 138 176,02 9337 1961,,,77657529286,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,917,BIGGER PICTURE,Z,BIGGER PICTURE,,N,,PO BOX 554 WOOLLAHRA   2025,,,,0418 284 235,,95661582,bpsigns@optusnet.com.au,,36119447835,N,,,,17/08/2009,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,918,WILLIAMS WATER WORKS PTY LTD,Z,WILLIAMS WATER WORKS PTY LTD,,N,PLUMBING,PO Box 2167 CLOVELLY   NSW   2031,,,,02 9344 5642,0407 925 123,02 9344 5732,,,22110606589,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,919,LIDORAN ROOFING,D,Lidoran Roofing Pty Ltd,,N,,PO BOX  6925 SILVERWATER   2128,,,,02 96486991,,02 96484864,,,85094542159,N,,,,17/09/2008,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,920,DAVID JONES ELECTRICIAN P/L,Z,DAVID JONES ELECTRICIAN P/L,,N,Electrical,66 Brocks Lane NEWTOWN  NSW  2042,,,,1300353532,0418 674 170,02 8323 5511,,,38066432022,R,,,,29/07/2015,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,921,COMBUILD AUSTRALIA PTY LTD,Q,COMBUILD AUSTRALIA PTY LTD,,N,,"Suite 305, 45-51 Cross Street DOUBLE BAY   NSW   2028",,,,,,,,,16121602248,R,,21/3/24 Insufficient Information: No email address,,22/09/2008,Query
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,922,ANDREW BUILDING CONSTRUCTIONS,Z,Andrew Building Constructions,,N,,9/15 Ian Street ROSE BAY   NSW   2029,,,,93711000,412278700,93711230,,,11001123619,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,923,KEELER HARDWARE,X,Keeler Hardware Pty Ltd,,N,,Hardware House 184 High Street WILLOUGHBY   NSW   2068,,,,89665966,,89665977,,,74000775235,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,78520.0,924,DIGISAT TECHNOLOGY AUST. P/L,Y,DIGISAT TECHNOLOGY AUST. P/L,,N,Tv & Antenna Service,P O Box 315 WEST RYDE NSW 1685,,,,98728044,0414 816 248,02 8212 8067,info@digisat.com.au,,38130415520,R,,21/9/16 SWMS held- see in scanned section  General Insurance,,20/03/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,925,POWERHOUSE ELECTRIC,Z,Electric Powerhouse,,N,,,,,,02 9822 4873,,02 9602 8768,,,71245522969,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,926,ROOFMASTER ROOFING SERVICES,Z,Roofing Services Roofmaster,,N,,68 Patanna Ave Matraville nsw 2036,,,,02 9661 8839,0400 200 353,02 9661 8839,,,64056313947,N,,,,3/10/2008,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,927,QBE INSURANCE (AUSTRALIA) LTD,X,QBE INSURANCE (AUSTRALIA) LTD,,N,Insurance Company,"388 George Street Sydney, NSW 2000",,,,,,,,,78003191035,R,,,,3/06/2013,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,928,ADAM HUGHES,Z,ADAM HUGHES,,N,,PO Box 3069 TAMARAMA   NSW   2026,,,,,414417327,91303968,hughsey11@bigpond.com,,96603399587,R,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,12387.0,929,APEX AIR CONDITIONING PTY LTD,Y,APEX AIR CONDITIONING PTY LTD,,N,,PO Box 5120 MARRICKVILLE   NSW   1475,,,,95596108,,85691317,,,31105456602,N,,,,12/11/2018,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,930,TRU BRITE CLEANING SERVICES,Z,TRU BRITE CLEANING SERVICES,,N,Cleaner,PO Box 1441 POTTS POINT   NSW   1335,,,,,,,,,51068519595,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,51783.0,931,AIR KING CLEANING  SERVICES,Y,Air King Cleaning Services,,N,Clean/Garden,153a Arab Road PADSTOW NSW 2211,,,,,415155365,,airkingservices@yahoo.com.au,,17438500503,R,,,,22/09/2009,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,12856.0,932,JP ELECTRICAL SERVICESP NY,Y,JP Electrical Services,,N,Electrical,POBox 487 Pymble NSW 2073,,,,,0411 188 279,02 9402 7934,,,15105177517,R,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,933,DANNY'S LA BUSSOLA,X,DANNY'S LA BUSSOLA,,N,,324 Victoria Street DARLINGHURST   NSW   2010,,,,93314287,,93809469,,,62521320607,N,,,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,3825.0,934,INTEGRATED BUILDING CONSULTANT,N,Integrated Building,,N,,PO Box 7769 BAULKHAM HILLS   NSW   2153,,,,88145999,,88145899,Narelle@ibc.net.au,,44119674298,R,,27/03/19 No Longer trading under this ABN. New ABN 87629977386 CONID 152522.,,,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,935,AJAR DOOR SERVICES PTY LTD,Z,AJAR DOOR SERVICES PTY LTD,,N,GARAGE DOORS,18 CHESTERFIELD STREET PENRITH    2750,,,,0407 922007,,02 9560 6086,,,62130984771,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,384.0,936,G & JS PTY LTD,Z,G & JS PTY LTD,,N,Cleaner,21 The Kingsway ROSEVILLE CHASE   NSW   2069,,,,9371 0121,0412 197 345,9371 9409,,,43071975392,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,937,AMAZON PEST CONTROL P/L,D,Amazon Pest Control Pty Ltd,,N,Pest Control,PO Box 329 ROSEBERY   NSW   1445,,,,1300262966,,96691244,,,18092833531,R,,,,,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,938,HEY HEYS,Z,Hey Hey's Window Cleaning,,N,Cleaners/Windows,4/15 New Orleans Cres Maroubra NSW 2035,,,,02 9315 5666,0412 907 645,02 9315 5666,,,74260390431,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,939,W J GIBBINS,D,W J GIBBINS,,N,Gardening,PO BOX 332 WAVERLEY   NSW   2024,,,,9389 0830,,,,,46239140501,N,,,,,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,7185.0,940,AVIFORD PTY LTD,N,AVIFORD PTY LTD,,N,,6 Fifth Avenue LOFTUS   NSW   2232,,,,,0411 047 410,9542 1495,,,30002734438,R,,28/05/2015 Will not supply insurances feels he does not need to Numerous Attempts,,20/11/2013,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,941,HAMILTON'S CLEANING SERVICES,Z,HAMILTON'S CLEANING SERVICES,,N,,PO Box 655 SYLVANIA WATERS   NSW   2224,,,,9525 3377,,,,,74003889334,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,942,DOORS PLUS,X,DOORS PLUS,,N,,140 Princess Highway St Peters,,,,95651770,,95652275,,,60003816797,N,,,,20/02/2013,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,943,ZORANTHEPAINTER.COM PTY LTD,Z,ZORANTHEPAINTER.COM PTY LTD,,N,,12/15 Green Street KOGARAH   NSW   2217,,,,1800 640 418,0418 475 158,9588 9874,,,54078159057,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,944,SUN MEE AUST. CO. P/L,Z,SUN MEE AUST. CO. P/L,,N,,42 Bassett Street HURSTVILLE   NSW   2220,,,,,,,'henrysunmeeplumbing@ymail.com',,41068479498,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,945,DARREN HAYES PLUMBING,Z,DARREN HAYES PLUMBING,,N,PLUMBING,4 Budd Avenue LITTLE BAY   NSW   2036,,,,,0418 234 270,,,,80244551345,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,13856.0,946,MURRAY MCLERIE PLUMBING,Y,Murray McLerie Plumbing,,N,,47 Peacock Parade Frenchs Forest NSW 2086,,,,,411071571,,murraymclerie@bigpond.com,,84086310492,N,,,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,58738.0,947,FIRMSTONE FLOOR PREP.,Z,Floor Prep. Firmstone,,N,,7/164 Adderley Street West AUBURN NSW   2144,,,,029648 5392,,02 9648 3803,,,,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,948,XTRREME ELECTRICS,Z,Kristopher Stathopoulos,,N,Electrical,40 Hatfield Street Blakehurst NSW 2221,,,,,,02 9547 3913,,,32185838080,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,949,ARBORCORP TREE CARE,Z,ArborcorpTree Care,,N,Tree Lopping,P O Box 4195 Lugarno NSW 2210,,,,02 9596 1902,0418 411 914,02 9594 4755,,,34718625827,R,,,,4/02/2021,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,950,FLORA PEST CONTROL,Z,FLORA PEST CONTROL,,N,Pest Control,PO Box 3037 KIRRAWEE   NSW   2232,,,,,0423 615 395,,,,28404231919,N,,,,28/11/2008,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,951,MP MAINTENANCE PTY LTD,Z,MP MAINTENANCE PTY LTD,,N,PLUMBING,2/31 Barry Avenue Mortdale NSW 2223,,,,02 9570 5699,,02 9585 9897,,,78079193454,N,,,,3/12/2008,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,952,WATERSHED WEST,Z,WATERSHED WEST,,N,,Suite 13/21 Monro Avenue KIRRAWEE   NSW   2232,,,,9542 5144,,9542 5155,,,85099933552,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,953,AABAKAN GLASS,Z,AABAKAN GLASS,,N,Glass,PO Box 587 POTTS POINT 1335,,,,,0416 041 612,,,,47516541518,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,954,MCKENZIE ROOFING (NSW) PTY LTD,N,MCKENZIE ROOFING (NSW) PTY LTD,,N,Roofing,10 Pendlebury Place ABBOTSBURY   NSW   2176,,,,9823 5322,0419 122 467,,,,37118837915,N,,,,8/12/2008,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,25938.0,955,ULTRA PLUMBING,Z,ULTRA PLUMBING,,N,PLUMBING,PO Box 1356 BONDI JUNCTION   NSW   1355,,,,9029 1710,0432 699 823,,ultraplumbing@ozemail.com.au,,69667998597,N,,,,21/03/2011,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,1163.0,956,ABLE DOOR SERVICES (NSW)P/L,Y,ABLE DOOR SERVICES (NSW)P/L,,N,Garage Door Repairs,507 - 509 Victoria St WETHERILL PARK  2164,,,,02 9757 1877,0411 888 068,02 9757 1652,doorservice@abledoors.com.au,,90097064527,R,,Roller Shutters Installation 26/9/2016 SWMS Held. See in scanned section  General Insurance,,4/10/2017,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,12163.0,957,TONY ISGROVES,Y,TONY ISGROVES,,N,,2/89 WHITING STREET ARTARMON NSW   2064,,,,02 9437 1997,,02 9437 1447,tony@paintanddecorate.com.au,,42093780593,R,,,,16/06/2017,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,958,JIM'S ANTENNAS,Z,JIM'S ANTENNAS,,N,Tv & Antenna Service,86 49 Henderson Road EVELEIGH NSW   2015,,,,131546,420436054,,,,78155260630,R,,,,14/06/2020,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,959,STERN'S ELECTRICAL SERVICES,Z,STERN'S ELECTRICAL SERVICES,,N,Electrical,57A William Street ROSEVILLE   NSW   2069,,,,,,,,,82280800668,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,960,COX SURVEY PTY LTD,Z,COX SURVEY PTY LTD,,N,,PO Box 3347 RANDWICK   NSW   2031,,,,9404 8144,0412 332 533,9404 8144,,,96129068453,N,,,,16/01/2009,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,40426.0,961,AQUACLEAN AUSTRALIA,Y,Aquaclean Australia,,N,,54 RAILWAY PARADE PETERSHAM NSW 2049,,,,9590 5855,,,,,78279952511,N,,* Building exterior cleaning and maintenance Services:,,,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,4335.0,962,D HOUGHTON  PLUMBING,Z,D Houghton Plumbing,,N,,3 Judd Street Cronulla NSW 2230,,,,9527 1880,0408 279 796,9544 0162,,,68504936910,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,101831.0,963,DEMOLITION MAN PTY LTD,Z,DEMOLITION MAN PTY LTD,,N,,51 Blake Street DOVER HEIGHTS   NSW   2030,,,,9371 2721,0416 013 777,9371 2721,,,66070617471,N,,,,21/03/2012,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,37174.0,964,EUROLUCE LIGHTING AUSTRALIA PL,X,EUROLUCE LIGHTING AUSTRALIA PL,,N,,99 Flinders Street DARLINGHURST   NSW   2010,,,,9380 6222,,9380 5877,,,17082974212,N,,Suppliers Only,,,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,990.0,965,OPEN & SHUT GARAGE DOORS,Y,OPEN & SHUT GARAGE DOORS,,N,Garage Door Repairs,PO BOX 749 Waverley NSW 2024,,,,293157055,,293157066,sales@openandshut.com.au,,76099039255,R,,Only for Servicing,,15/04/2024,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,966,FLASH PAINTING SERVICES,Z,FLASH PAINTING SERVICES,,N,,75 Kendall Drive Casula NSW 2170,,,,0414 582 124,,9601 7468,,,16109971502,N,,,,6/01/2009,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,48812.0,967,CENERE PTY LTD,N,CENERE PTY LTD,,N,,9 Painters Parade Dee Why NSW 2099,,,,0400 981 981,,9981 7975,canerepl@optusnet.com.au,,28126885603,N,,02/05/2013 phone disconnected. PL letter emailed/sent21/01/13 Expired PL :,,28/01/2020,No
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,7736.0,968,SOUTH SYDNEY PEST CONTROL P/L,Y,SOUTH SYDNEY PEST CONTROL P/L,,N,,PO Box 384 Maroubra NSW 2035,,,,1300 793 898,402130033,9501 2328,,,13118666087,N,,,,15/04/2019,Yes
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,969,ASDI ELECTRICAL SERVICES P/L,Z,ASDI ELECTRICAL SERVICES P/L,,N,Electrical,PO Box 106 ST PAULS   NSW   2031,,,,,0415 404 516,9665 6965,,,32099157776,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,970,CRAIG CARLISLE GARDENING SERV.,Z,CRAIG CARLISLE GARDENING SERV.,,N,,313 Botany Street kingsford NSW 2032,,,,9344 8979,0418 160 760,9344 8979,,,33499728534,N,,,,8/03/2010,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,971,AUSTRALIAN SOUTHERN ENTERPRISE,Z,Australian Southern Enterprise,,N,,1/34 Wallace Street KINGSFORD   NSW   2032,,,,9314 6598,,9398 3108,,,34078252409,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,972,SAFETGATE,Z,SAFETGATE,,N,,PO Box 5156 WHEELER HEIGHTS   NSW   2097,,,,,0421 697 269,9984 7859,,,30821887860,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,973,BUILDING REPAIRS & MAINTENANCE,Z,Building Repairs & Maintenance,,N,,PO Box 641 Stanhope Gardens NSW 2768,,,,,450020811,,mark@markbricknell.com,,71975496126,N,,,,,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,102008.0,974,WARRICK EDMONDS,Z,WARRICK EDMONDS,,N,,PO Box 150 COOGEE   NSW   2031,,,,,,,,,50336536501,N,,,,22/06/2009,Not Monitored
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,975,MACQUARIE BANK,X,MACQUARIE BANK,,N,,sydney,,,,,,,,,,N,,,,20/01/2009,Exempt
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,976,NOBEL MANAGEMENT PTY LTD,D,NOBEL MANAGEMENT PTY LTD,,N,Cleaner,103 Waterview Street PUTNEY   NSW   2112,,,,9807 5975,,9807 5975,,,15092727850,N,,,,27/01/2009,Deleted SM Data
115,MAXSOFT,PROGRESSIVE STRATA SERVICES,0.0,977,CLEAN GREEN STRATA PTY LTD,Z,CLEAN GREEN STRATA PTY LTD,,N,Gardener,Unit 9/41 Higginbotham Rd GLADESVILLE NSW   2111,,,,1300 661 182,,9808 5498,,,45832384912,N,,,,2/11/2012,Not Monitored
